0,0,S,2,0,1233
0,1,I,4,1,266
0,2,S,4,1,263
0,3,I,0,1,264
0,4,S,0,1,252
0,5,U,1,0,148
0,6,S,1,0,124
0,7,I,4,1,276
0,8,S,3,1,286
0,9,I,1,1,270
1,0,S,2,1,284
1,1,I,0,1,279
1,2,S,0,1,261
1,3,I,2,1,265
1,4,S,3,1,265
1,5,I,3,1,260
1,6,S,1,1,260
1,7,I,0,1,255
1,8,S,3,1,257
1,9,U,4,0,147
2,0,S,3,0,549
2,1,I,4,0,148
2,2,S,5,0,128
2,3,I,1,0,160
2,4,S,1,0,125
3,0,S,1,1,254
3,1,U,1,1,264
3,2,S,4,1,265
3,3,U,0,1,248
3,4,S,3,1,267
3,5,I,3,0,103
3,6,S,4,0,160
3,7,I,2,0,108
3,8,S,0,0,157
3,9,U,1,1,272
4,0,S,5,0,0
4,1,U,0,0,0
4,2,S,0,0,0
4,3,I,2,0,0
4,4,S,2,0,0
4,5,U,3,0,0
4,6,S,0,0,0
4,7,U,4,0,0
4,8,S,5,0,0
4,9,I,3,0,0
5,0,S,5,0,0
5,1,I,1,0,0
5,2,S,2,0,0
5,3,U,3,0,0
5,4,S,3,0,0
5,5,I,2,0,0
5,6,S,2,0,0
5,7,U,4,0,0
5,8,S,5,0,0
5,9,U,3,0,0
6,0,S,5,0,0
6,1,U,3,0,0
6,2,S,0,0,0
6,3,I,4,0,0
6,4,S,4,0,0
6,5,I,0,0,0
6,6,S,0,0,0
6,7,U,3,0,0
6,8,S,2,0,0
6,9,U,4,0,0
